,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
0,https://twitter.com/nashikchicken/status/1592068363265904641,2022-11-14 08:14:11+00:00,"We at Nashik Chicken only provide and promote the chicken that is healthy for you.
#food #chicken #nashikfood #nashikchicken https://t.co/qtozHRCWF7","We at Nashik Chicken only provide and promote the chicken that is healthy for you.
#food #chicken #nashikfood #nashikchicken https://t.co/qtozHRCWF7",1592068363265904641,"{'username': 'nashikchicken', 'id': 1288355206569160706, 'displayname': 'Nashik Chicken Center™', 'description': 'Most Trusted Chicken Brand in Nashik serving the Best Chicken which Nashik Love ❤\nFarm Fresh. Tender. Hygienic.', 'rawDescription': 'Most Trusted Chicken Brand in Nashik serving the Best Chicken which Nashik Love ❤\nFarm Fresh. Tender. Hygienic.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 7, 29, 6, 6, 45, tzinfo=datetime.timezone.utc), 'followersCount': 26, 'friendsCount': 0, 'statusesCount': 378, 'favouritesCount': 12, 'listedCount': 0, 'mediaCount': 334, 'location': 'https://goo.gl/maps/ia9LTZRTR2', 'protected': False, 'linkUrl': 'https://linktr.ee/nashikchicken', 'linkTcourl': 'https://t.co/U6CtvahSCU', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1301900988173877248/_okiziyS_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1288355206569160706/1611076737', 'label': None}",0,0,0,0,1592068363265904641,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'previewUrl': 'https://pbs.twimg.com/media/Fhgpu3MUUAAesSQ?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Fhgpu3MUUAAesSQ?format=jpg&name=large'}]",,,,,,,,"['food', 'chicken', 'nashikfood', 'nashikchicken']",
1,https://twitter.com/WNutrion/status/1592068333587025920,2022-11-14 08:14:04+00:00,"Chocolate quinoa breakfast bowl

https://t.co/FoXIde56BX

#foodlover #delicious #foodies #SuperFoods #foodtrends #GoodEats #recipe #homemade #Cooking  #different_recipes #bonappetit #appetit #tastefood #food #goodeat #dinner #healthyfood #healthyeating #vegetarian #diet https://t.co/7vwIJBvHiT","Chocolate quinoa breakfast bowl

wellnutritionrecipes.blogspot.com

#foodlover #delicious #foodies #SuperFoods #foodtrends #GoodEats #recipe #homemade #Cooking  #different_recipes #bonappetit #appetit #tastefood #food #goodeat #dinner #healthyfood #healthyeating #vegetarian #diet https://t.co/7vwIJBvHiT",1592068333587025920,"{'username': 'WNutrion', 'id': 1549741977725460480, 'displayname': 'well nutrion', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2022, 7, 20, 13, 4, 23, tzinfo=datetime.timezone.utc), 'followersCount': 2304, 'friendsCount': 2231, 'statusesCount': 1844, 'favouritesCount': 1489, 'listedCount': 0, 'mediaCount': 616, 'location': 'Idaho/USA', 'protected': False, 'linkUrl': 'http://wellnutritionrecipes.blogspot.com', 'linkTcourl': 'https://t.co/Dix360x39K', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1549742639507034113/kDHEVpa9_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,0,0,1592068333587025920,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['http://wellnutritionrecipes.blogspot.com'],['https://t.co/FoXIde56BX'],"[{'previewUrl': 'https://pbs.twimg.com/media/Fhgpsm4WIAMfBQp?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Fhgpsm4WIAMfBQp?format=jpg&name=large'}]",,,,,,,,"['foodlover', 'delicious', 'foodies', 'SuperFoods', 'foodtrends', 'GoodEats', 'recipe', 'homemade', 'Cooking', 'different_recipes', 'bonappetit', 'appetit', 'tastefood', 'food', 'goodeat', 'dinner', 'healthyfood', 'healthyeating', 'vegetarian', 'diet']",
2,https://twitter.com/researchbook/status/1592068318344904704,2022-11-14 08:14:00+00:00,"#Foodservice is defined as the value of all #food and #drink, including on-trade drinks not drunk with food, for immediate consumption on the premises or in designated eating areas shared with other foodservice operators. https://t.co/SuZjt4RjRq https://t.co/UP7LbloFKH","#Foodservice is defined as the value of all #food and #drink, including on-trade drinks not drunk with food, for immediate consumption on the premises or in designated eating areas shared with other foodservice operators. bharatbook.com/pressrelease/k… https://t.co/UP7LbloFKH",1592068318344904704,"{'username': 'researchbook', 'id': 343861732, 'displayname': 'Bharat Book Bureau', 'description': 'Bharat Book is a leading #MarketResearch information aggregator #MarketResearchReport, #CompanyProfiles and #CountryReports', 'rawDescription': 'Bharat Book is a leading #MarketResearch information aggregator #MarketResearchReport, #CompanyProfiles and #CountryReports', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 7, 28, 5, 51, 46, tzinfo=datetime.timezone.utc), 'followersCount': 2067, 'friendsCount': 4393, 'statusesCount': 11024, 'favouritesCount': 3028, 'listedCount': 91, 'mediaCount': 3927, 'location': 'India', 'protected': False, 'linkUrl': 'http://www.bharatbook.com/', 'linkTcourl': 'http://t.co/4BOKx8obui', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/2989870983/33961423fab74864cd4eec35ae3ff236_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/343861732/1570091755', 'label': None}",0,0,0,0,1592068318344904704,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://www.bharatbook.com/pressrelease/key-insights-of-the-foodservice-market'],['https://t.co/SuZjt4RjRq'],"[{'previewUrl': 'https://pbs.twimg.com/media/FhgpVr6VEAA05Dw?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FhgpVr6VEAA05Dw?format=jpg&name=large'}]",,,,,,,,"['Foodservice', 'food', 'drink']",
3,https://twitter.com/hibi_tubu_/status/1592068238330187776,2022-11-14 08:13:41+00:00,"妹が考案したコストコのパンで揚げパン作った✌🏻
みんなも試してみて😚

#コストコ   #コストコのパン #food https://t.co/5RapcWEwLH","妹が考案したコストコのパンで揚げパン作った✌🏻
みんなも試してみて😚

#コストコ   #コストコのパン #food https://t.co/5RapcWEwLH",1592068238330187776,"{'username': 'hibi_tubu_', 'id': 1514864671073136643, 'displayname': '杏仁', 'description': '日常 古着 食 音楽 オタ活𓂃𓈒𓏸︎︎︎︎', 'rawDescription': '日常 古着 食 音楽 オタ活𓂃𓈒𓏸︎︎︎︎', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2022, 4, 15, 7, 14, 27, tzinfo=datetime.timezone.utc), 'followersCount': 2, 'friendsCount': 31, 'statusesCount': 54, 'favouritesCount': 379, 'listedCount': 0, 'mediaCount': 6, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1563760415771095040/pJ8k9u3w_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1514864671073136643/1661664522', 'label': None}",0,0,0,0,1592068238330187776,ja,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'previewUrl': 'https://pbs.twimg.com/media/Fhgpn52aEAABGd-?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Fhgpn52aEAABGd-?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/Fhgpn5vagAA723o?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Fhgpn5vagAA723o?format=jpg&name=large'}]",,,,,,,,"['コストコ', 'コストコのパン', 'food']",
4,https://twitter.com/News18lokmat/status/1592068233263476741,2022-11-14 08:13:40+00:00,"मुंबईत वेफर्स पाव हा एक भन्नाट पदार्थ मिळतो. याची लोकप्रियता वडापावलाही टक्कर देणारी आहे.
#Food #Mumbai #Local18 #News18Lokmat #MarathiNews 

https://t.co/cXpLTS7RYP","मुंबईत वेफर्स पाव हा एक भन्नाट पदार्थ मिळतो. याची लोकप्रियता वडापावलाही टक्कर देणारी आहे.
#Food #Mumbai #Local18 #News18Lokmat #MarathiNews 

lokmat.news18.com/maharashtra/mu…",1592068233263476741,"{'username': 'News18lokmat', 'id': 190284083, 'displayname': 'News18Lokmat', 'description': 'This is an Official Twitter handle of @News18Lokmat | आमची पोहोच, तुमची ताकद', 'rawDescription': 'This is an Official Twitter handle of @News18Lokmat | आमची पोहोच, तुमची ताकद', 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2010, 9, 13, 15, 21, 15, tzinfo=datetime.timezone.utc), 'followersCount': 460497, 'friendsCount': 160, 'statusesCount': 197196, 'favouritesCount': 186, 'listedCount': 366, 'mediaCount': 47753, 'location': 'Mumbai', 'protected': False, 'linkUrl': 'http://www.news18lokmat.com', 'linkTcourl': 'https://t.co/6AUFMjNlGq', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/974894746803032064/1Ld2kaKL_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/190284083/1660555477', 'label': None}",0,0,0,0,1592068233263476741,mr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://lokmat.news18.com/maharashtra/mumbai/famous-wafers-pav-is-available-at-food-dudes-in-mumbai-785835.html'],['https://t.co/cXpLTS7RYP'],,,,,,,,,"['Food', 'Mumbai', 'Local18', 'News18Lokmat', 'MarathiNews']",
5,https://twitter.com/personalfitnes3/status/1592068143005847552,2022-11-14 08:13:19+00:00,"#RecipeOfTheDay
#Food 😋
""Orecchiette Pasta with Roasted Butternut Squash, Kale, and Caramelized..."" recipe on▪️Food52 https://t.co/qPIiLYSzMC
LIKE ▪️ SHARE ▪️ COMMENT","#RecipeOfTheDay
#Food 😋
""Orecchiette Pasta with Roasted Butternut Squash, Kale, and Caramelized..."" recipe on▪️Food52 food52.com/recipes/7930-o…
LIKE ▪️ SHARE ▪️ COMMENT",1592068143005847552,"{'username': 'personalfitnes3', 'id': 1476742116, 'displayname': 'PersonalFitness3🏋🏻\u200d♀️', 'description': 'glnk.io/63qn/personalf…\n                        ⚫🟠 BULK SUPPLEMENTS 🟠⚫  GRIN - Influencer Marketing Software\ngrin.grsm.io/wag4bktblwgj🌎', 'rawDescription': 'https://t.co/6sIzCUg1tw\n                        ⚫🟠 BULK SUPPLEMENTS 🟠⚫  GRIN - Influencer Marketing Software\nhttps://t.co/Jx9570UO9p🌎', 'descriptionUrls': [{'text': 'glnk.io/63qn/personalf…', 'url': 'https://glnk.io/63qn/personalfitness3', 'tcourl': 'https://t.co/6sIzCUg1tw', 'indices': (0, 23)}, {'text': 'grin.grsm.io/wag4bktblwgj', 'url': 'https://grin.grsm.io/wag4bktblwgj', 'tcourl': 'https://t.co/Jx9570UO9p', 'indices': (109, 132)}], 'verified': False, 'created': datetime.datetime(2013, 6, 2, 8, 27, 2, tzinfo=datetime.timezone.utc), 'followersCount': 7087, 'friendsCount': 4574, 'statusesCount': 991213, 'favouritesCount': 60485, 'listedCount': 207, 'mediaCount': 567174, 'location': 'Get MOTIVATED/Stay CONSISTENT', 'protected': False, 'linkUrl': 'https://allmylinks.com/PersonalFitness3', 'linkTcourl': 'https://t.co/IHMYVZQm0u', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/680449345280434176/K44nJYjL_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1476742116/1431398769', 'label': None}",0,0,0,0,1592068143005847552,en,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>",https://www.socialjukebox.com,The Social Jukebox,['https://food52.com/recipes/7930-orecchiette-with-roasted-butternut-squash-kale-and-caramelized-red-onion'],['https://t.co/qPIiLYSzMC'],,,,,,,,,"['RecipeOfTheDay', 'Food']",
6,https://twitter.com/sandeep5sunny/status/1592068006141898752,2022-11-14 08:12:46+00:00,"#Lunch : 

** Pappu tomato
** Kodiguddu Vankaya endu royyalu
** Charu
** Perugu

#food #village https://t.co/gQKo7IbcPB","#Lunch : 

** Pappu tomato
** Kodiguddu Vankaya endu royyalu
** Charu
** Perugu

#food #village https://t.co/gQKo7IbcPB",1592068006141898752,"{'username': 'sandeep5sunny', 'id': 833418242, 'displayname': 'Sunny Boy 👦', 'description': 'I apologize in advance! Amma Nanna Chiru Sachin! No for negativity | Yes for Sarcasm! #foodie #politics #movies #sports', 'rawDescription': 'I apologize in advance! Amma Nanna Chiru Sachin! No for negativity | Yes for Sarcasm! #foodie #politics #movies #sports', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 9, 19, 14, 12, 41, tzinfo=datetime.timezone.utc), 'followersCount': 659, 'friendsCount': 218, 'statusesCount': 28469, 'favouritesCount': 33214, 'listedCount': 0, 'mediaCount': 6122, 'location': 'Pune, India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1561359677686181888/j7Z6yCT2_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/833418242/1646629894', 'label': None}",0,0,1,0,1592068006141898752,et,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'previewUrl': 'https://pbs.twimg.com/media/FhgpZy4aAAAvSw5?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FhgpZy4aAAAvSw5?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/FhgpZzBaMAAhpkv?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FhgpZzBaMAAhpkv?format=jpg&name=large'}]",,,,,,,,"['Lunch', 'food', 'village']",
7,https://twitter.com/Cuinofood/status/1592067963959808005,2022-11-14 08:12:36+00:00,"Merry Christmas 🎅 
#Christmas #cupcakes #food #photography #foodpanda1111 https://t.co/fwKEackSV1","Merry Christmas 🎅 
#Christmas #cupcakes #food #photography #foodpanda1111 https://t.co/fwKEackSV1",1592067963959808005,"{'username': 'Cuinofood', 'id': 1582341409054547968, 'displayname': 'Cuino Food', 'description': '🔰 Discover & Share the Joy of Home Cooking 🔰\nFollow Me 👉 @cuino_food 👉@asiridasun2\n Click Here for Get Recipes 👇', 'rawDescription': '🔰 Discover & Share the Joy of Home Cooking 🔰\nFollow Me 👉 @cuino_food 👉@asiridasun2\n Click Here for Get Recipes 👇', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2022, 10, 18, 12, 2, 58, tzinfo=datetime.timezone.utc), 'followersCount': 4, 'friendsCount': 16, 'statusesCount': 25, 'favouritesCount': 61, 'listedCount': 0, 'mediaCount': 16, 'location': 'New York, USA', 'protected': False, 'linkUrl': 'https://www.cuinofood.com', 'linkTcourl': 'https://t.co/lTBmYFzx2Y', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1584759322932056064/z-BTVM3t_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1582341409054547968/1667628185', 'label': None}",0,0,1,0,1592067963959808005,et,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'previewUrl': 'https://pbs.twimg.com/media/FhgpXQUakAE6Yqe?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FhgpXQUakAE6Yqe?format=jpg&name=large'}]",,,,,,,,"['Christmas', 'cupcakes', 'food', 'photography', 'foodpanda1111']",
8,https://twitter.com/TravelJPN/status/1592067948885475328,2022-11-14 08:12:32+00:00,Taiya(鯛や) has cute rice bowl !! https://t.co/B4gE9hRDio #rice #food #japan #japanesefood #vine #cute #cooljapan,Taiya(鯛や) has cute rice bowl !! goo.gl/dUUJCD #rice #food #japan #japanesefood #vine #cute #cooljapan,1592067948885475328,"{'username': 'TravelJPN', 'id': 2355880778, 'displayname': 'Travel Japan', 'description': 'We will introduce about JAPAN.Travel Japan Guide is for people who wanna enjoy travel in Japan much more!', 'rawDescription': 'We will introduce about http://t.co/Q3lTSBvBCD Japan Guide is for people who wanna enjoy travel in Japan much more!', 'descriptionUrls': [{'text': 'JAPAN.Travel', 'url': 'http://JAPAN.Travel', 'tcourl': 'http://t.co/Q3lTSBvBCD', 'indices': (24, 46)}], 'verified': False, 'created': datetime.datetime(2014, 2, 22, 6, 10, 9, tzinfo=datetime.timezone.utc), 'followersCount': 434, 'friendsCount': 10, 'statusesCount': 82468, 'favouritesCount': 56, 'listedCount': 153, 'mediaCount': 13, 'location': '', 'protected': False, 'linkUrl': 'http://traveljapan.in', 'linkTcourl': 'http://t.co/7JBnHvsb2Y', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/437112419014283264/P0MprQlh_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2355880778/1418396976', 'label': None}",0,0,0,0,1592067948885475328,en,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",http://twittbot.net/,twittbot.net,['http://goo.gl/dUUJCD'],['https://t.co/B4gE9hRDio'],,,,,,,,,"['rice', 'food', 'japan', 'japanesefood', 'vine', 'cute', 'cooljapan']",
9,https://twitter.com/RecetteCuisine9/status/1592067795293962240,2022-11-14 08:11:56+00:00,Gratin de diots et crozets - https://t.co/UP6G08sP4t #recette #recettes #recettecuisine #recettescuisine #recettefacile #food https://t.co/zrA5IbnYtO,Gratin de diots et crozets - bit.ly/38yBpzq #recette #recettes #recettecuisine #recettescuisine #recettefacile #food https://t.co/zrA5IbnYtO,1592067795293962240,"{'username': 'RecetteCuisine9', 'id': 1403695266654457856, 'displayname': 'Recette Cuisine', 'description': 'Retrouvez des recettes de cuisine facile et rapide à faire.', 'rawDescription': 'Retrouvez des recettes de cuisine facile et rapide à faire.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 6, 12, 12, 46, 53, tzinfo=datetime.timezone.utc), 'followersCount': 23, 'friendsCount': 0, 'statusesCount': 1992, 'favouritesCount': 0, 'listedCount': 1, 'mediaCount': 1308, 'location': '', 'protected': False, 'linkUrl': 'https://recette-cuisine.net', 'linkTcourl': 'https://t.co/d1dHQGta5X', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1403695520665722889/DfQZ0pYf_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1403695266654457856/1623502178', 'label': None}",0,0,0,0,1592067795293962240,nl,"<a href=""https://recette-cuisine.net"" rel=""nofollow"">Social autoposter RecetteCuisine</a>",https://recette-cuisine.net,Social autoposter RecetteCuisine,['https://bit.ly/38yBpzq'],['https://t.co/UP6G08sP4t'],"[{'previewUrl': 'https://pbs.twimg.com/media/FhgpOOJXEAEmIsz?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FhgpOOJXEAEmIsz?format=jpg&name=large'}]",,,,,,,,"['recette', 'recettes', 'recettecuisine', 'recettescuisine', 'recettefacile', 'food']",
10,https://twitter.com/MeetTheMeatless/status/1592067658220179456,2022-11-14 08:11:23+00:00,"TIME Says These 3 Vegan Meat Inventions Are the Best of 2022
Source: @VegNews 
#food #plantbased #protein #meat #eggs #vegan #veganism #vegetarian #shrimp #chicken #beef #pork #tuna #life #health #MeetTheMeatless #sustainability #startups #organic 

https://t.co/sZSVI2mI1x","TIME Says These 3 Vegan Meat Inventions Are the Best of 2022
Source: @VegNews 
#food #plantbased #protein #meat #eggs #vegan #veganism #vegetarian #shrimp #chicken #beef #pork #tuna #life #health #MeetTheMeatless #sustainability #startups #organic 

vegnews.com/2022/11/time-v…",1592067658220179456,"{'username': 'MeetTheMeatless', 'id': 1438029196144492544, 'displayname': 'MeetTheMeatless', 'description': 'The new sustainable ""meat"" products! Conscious living for a better tomorrow! Follow for regular updates from ""Meet the meatless.""\nbit.ly/2XHlzNB', 'rawDescription': 'The new sustainable ""meat"" products! Conscious living for a better tomorrow! Follow for regular updates from ""Meet the meatless.""\nhttps://t.co/9Wy1CaH8uG', 'descriptionUrls': [{'text': 'bit.ly/2XHlzNB', 'url': 'https://bit.ly/2XHlzNB', 'tcourl': 'https://t.co/9Wy1CaH8uG', 'indices': (130, 153)}], 'verified': False, 'created': datetime.datetime(2021, 9, 15, 6, 37, 39, tzinfo=datetime.timezone.utc), 'followersCount': 31, 'friendsCount': 770, 'statusesCount': 1048, 'favouritesCount': 13, 'listedCount': 1, 'mediaCount': 24, 'location': 'India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1438029282752675842/pDoTPvMr_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1438029196144492544/1633322722', 'label': None}",0,0,0,0,1592067658220179456,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://vegnews.com/2022/11/time-vegan-meat-inventions-2022'],['https://t.co/sZSVI2mI1x'],,,,,,"[{'username': 'VegNews', 'id': 28609947, 'displayname': 'VegNews', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,"['food', 'plantbased', 'protein', 'meat', 'eggs', 'vegan', 'veganism', 'vegetarian', 'shrimp', 'chicken', 'beef', 'pork', 'tuna', 'life', 'health', 'MeetTheMeatless', 'sustainability', 'startups', 'organic']",
11,https://twitter.com/berthabagels/status/1592067463948439553,2022-11-14 08:10:37+00:00,Most delicious meal I’ve eaten in 14 years 🤤 Looked about the same after I went to the bathroom this morning. #food #recipe #yum #beef #cooking #sausage #eggs #meatwater https://t.co/zZhPsgiaQD,Most delicious meal I’ve eaten in 14 years 🤤 Looked about the same after I went to the bathroom this morning. #food #recipe #yum #beef #cooking #sausage #eggs #meatwater https://t.co/zZhPsgiaQD,1592067463948439553,"{'username': 'berthabagels', 'id': 1592064992064712704, 'displayname': 'Brittany Johnson', 'description': 'Mom of 4 🏠 Loves Fishing And Jesus ✝️ Spread Positivity like butter 🧈', 'rawDescription': 'Mom of 4 🏠 Loves Fishing And Jesus ✝️ Spread Positivity like butter 🧈', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2022, 11, 14, 8, 0, 57, tzinfo=datetime.timezone.utc), 'followersCount': 0, 'friendsCount': 0, 'statusesCount': 1, 'favouritesCount': 0, 'listedCount': 0, 'mediaCount': 1, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1592065524074414081/4gTGBBXT_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1592064992064712704/1668413134', 'label': None}",0,0,0,0,1592067463948439553,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'previewUrl': 'https://pbs.twimg.com/media/Fhgo6y0acAEB9kE?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Fhgo6y0acAEB9kE?format=jpg&name=large'}]",,,,,,,,"['food', 'recipe', 'yum', 'beef', 'cooking', 'sausage', 'eggs', 'meatwater']",
12,https://twitter.com/MilkioFoods/status/1592067333497196544,2022-11-14 08:10:06+00:00,"Ghee rice recipe is a tasty staple dish🤩 you can try it with multiple side dishes. But do you know how to make the recipe the tastiest and the most flavorsome? Read the blog: https://t.co/eSzSHXKmnU.
#gheerice #healthyrecipe #gheenutrition #fitness #lifestyle #health #food #cook https://t.co/y0iJzG6elP","Ghee rice recipe is a tasty staple dish🤩 you can try it with multiple side dishes. But do you know how to make the recipe the tastiest and the most flavorsome? Read the blog: milkio.co.nz/ghee-rice-reci….
#gheerice #healthyrecipe #gheenutrition #fitness #lifestyle #health #food #cook https://t.co/y0iJzG6elP",1592067333497196544,"{'username': 'MilkioFoods', 'id': 784175512075636737, 'displayname': 'MilkioFoods', 'description': 'Welcome to Milkio Foods the clean and green country of the world with deep dairy expertise in producing ethically & sustainably raised grass-fed ghee products.', 'rawDescription': 'Welcome to Milkio Foods the clean and green country of the world with deep dairy expertise in producing ethically & sustainably raised grass-fed ghee products.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 10, 6, 23, 36, 26, tzinfo=datetime.timezone.utc), 'followersCount': 164, 'friendsCount': 180, 'statusesCount': 1304, 'favouritesCount': 76, 'listedCount': 1, 'mediaCount': 739, 'location': 'Hamilton, New Zealand', 'protected': False, 'linkUrl': 'http://milkio.co.nz/', 'linkTcourl': 'https://t.co/BUipPlle1n', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1106492316838068224/G9GpiVbM_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/784175512075636737/1643624123', 'label': None}",0,0,0,0,1592067333497196544,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://milkio.co.nz/ghee-rice-recipes/'],['https://t.co/eSzSHXKmnU'],"[{'previewUrl': 'https://pbs.twimg.com/media/FhgnwYTakAAnSko?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FhgnwYTakAAnSko?format=jpg&name=large'}]",,,,,,,,"['gheerice', 'healthyrecipe', 'gheenutrition', 'fitness', 'lifestyle', 'health', 'food', 'cook']",
